"1","a1","a1","丫","a1",,
"2","a1","a1","鴉","a1",,
"3","a1","a1","阿","a1 ",,"~叔"
"4","a1","a1","椏","a1",,
"5","a1","a1","掗","a1",,
"6","a1","a1","呀","a1",,
"7","a2","a2","啞","a3",,
"8","a3","a1","亞","a1",,
"9","a3","a1","婭","a4",,
"10","a3","a1","襾","a4",,
"11","a3","a1","呀","a3",,
"12","ai1","ai1","唉","ai1",,
"13","ai1","ai1","挨","ai1",,
"14","ai1","ai1","哎","ai1",,
"15","äi2","ai2","矮","ai3",,
"16","ai3","ai1","隘","ai4",,
"17","äi3","äi1","曀","yi4",,
"18","äi3","äi1","翳","ngi4",,
"19","äi3","äi1","蘙","yi4",,
"20","ak1","æk2","扼","ak5",,
"21","ak1","æk2","厄","ak5",,
"22","ak1","æk2","軛","ak5",,
"23","ak1","æk2","阨","ak5",,
"24","ak1","æk2","呃","ak5",,
"25","ak1","æk2","搤","ak5",,
"26","ak1","æk2","幄","vok5",,
"27","ak1","æk2","握","vok5",,
"28","äm1","äm1","盦","am1",,
"29","äm1","äm1","菴","am1",,
"30","äm1","äm1","諳","am1",,
"31","äm1","äm1","腤","am1",,
"32","äm1","äm1","鵪","am1",,
"33","äm1","äm1","庵","am1",,
"34","äm2","äm2","黭","am3",,
"35","äm2","äm2","唵","am3",,
"36","äm3","äm1","暗","am4",,
"37","äm3","äm1","黯","am4",,
"38","äm3","äm1","闇","am4",,
"39","äm3","äm1","喑","am4",,
"40","an3","æng1","晏","an4",,
"41","an3","æng1","鷃","an4",,
"42","ang1","æng1","罃","ang1",,
"43","ang1","æng1","罌","ang1",,
"44","äp1","äp2","罯","ep5",,
"45","ap3","ap2","狎","ap5",,
"46","ap3","ap2","鴨","ap5",,
"47","at3","æk2","押","ap5",,
"48","at3","æk2","柙","ap5",,
"49","at3","æk2","壓","ap5",,
"50","at3","æk2","閼","ot5",,"夭~"
"51","at3","æk2","猰","at5",,
"52","at3","æk2","胺","at5",,"(汗味)"
"53","at3","æk2","揠","yet5",,
"54","at3","æk2","遏","ot5",,
"55","äu1","äu1","熰","iu1",,
"56","äu1","äu1","慪","iu1",,
"57","äu1","äu1","歐","iu1",,
"58","äu1","äu1","謳","iu1",,
"59","äu1","äu1","鷗","iu1",,
"60","äu1","äu1","甌","iu1",,
"61","au2","au2","拗","au3",,"~斷"
"62","äu2","äu2","嘔","iu3",,
"63","äu2","äu2","毆","iu3",,
"64","au3","au1","坳","au4",,
"65","au3","au1","拗","au4",,"爭~"
"66","au3","au1","凹","au4",,"(=坳)"
"67","au3","au1","詏","au4",,
"68","au3","au1","靿","au4",,
"69","äu3","äu1","漚","iu4",,
"70","ba1","ba1","峇","ba1",,
"71","ba1","ba1","爸","ba1",,
"72","ba1","ba1","吧","ba1",,
"73","ba1","ba1","笆","ba1",,
"74","ba1","ba1","巴","ba1",,
"75","ba1","ba1","疤","ba1",,
"76","ba1","ba1","蚆","ba1",,
"77","ba1","ba1","舥","ba1",,
"78","ba1","ba1","豝","ba1",,
"79","ba1","ba1","葩","ba1",,
"80","ba1","ba1","芭","ba1",,
"81","ba1","ba1","叭","ba1",,
"82","ba2","ba2","把","ba3",,
"83","ba2","ba2","靶","ba3",,
"84","ba3","ba1","弝","ba4",,
"85","ba3","ba1","灞","ba4",,
"86","ba3","ba1","霸","ba4",,
"87","ba3","ba1","壩","ba4",,
"88","ba6","ba6","罷","pa4",,
"89","bäi1","bäi1","跛","bai1",,"~腳(口語)"
"90","bai2","bai2","擺","bai3",,
"91","bai2","bai2","捭","bai3",,
"92","bai3","bai1","湃","bai4",,
"93","bai3","bai1","拜","bai4",,
"94","bai6","bai6","稗","pai4",,
"95","bai6","bai6","粺","pai4",,
"96","bai6","bai6","敗","pai4",,
"97","bai6","bai6","憊","pai4",,
"98","bäi6","bäi6","梐","pi4",,
"99","bäi6","bäi6","陛","pi3",,
"100","bäi6","bäi6","蜌","pi3",,
"101","bäi6","bäi6","狴","pi4",,
"102","bäi6","bäi6","弊","bi4",,
"103","bäi6","bäi6","斃","bi4",,
"104","bäi6 ","bäi6 ","幣","bi4",,
"105","bak3","bæk2","佰","bak5",,
"106","bak3","bæk2","伯","bak5",,
"107","bak3","bæk2","百","bak5",,
"108","bak6","bæk6","白","pak6",,
"109","bak6","bæk6","鉑","pak6",,
"110","bak6","bæk6","僰","pet6",,
"111","bak6","bæk6","帛","pet6",,
"112","bak6","bæk6","匐","pet6",,
"113","bak6","bæk6","蔔","pet6",,
"114","bäm1","bäm1","泵","bam1",,
"115","ban1","bæng1","班","ban1",,
"116","ban1","bæng1","眅","ban1",,
"117","ban1","bæng1","扳","ban1",,
"118","ban1","bæng1","斑","ban1",,
"119","ban1","bæng1","斒","ban1",,
"120","ban1","bæng1","頒","ban1",,
"121","bän1","bäng1","栟","bin1",,"~茶(地名)"
"122","bän1","bäng1","檳","bin1",,
"123","bän1","bäng1","斌","bin1",,
"124","bän1","bäng1","豳","bin1",,
"125","bän1","bäng1","賓","bin1",,
"126","bän1","bäng1","繽","bin1",,
"127","bän1","bäng1","霦","bin1",,
"128","bän1","bäng1","邠","bin1",,
"129","bän1","bäng1","鑌","bin1",,
"130","bän1","bäng1","蠙","bin1",,
"131","bän1","bäng1","彬","bin1",,
"132","bän1","bäng1","攽","bin1",,
"133","bän1","bäng1","儐","bin4",,
"134","bän1","bäng1","奔","bun1",,
"135","bän1","bäng1","錛","bun1",,
"136","bän1","bäng1","濱","bin1",,
"137","bän1 ","bäng1 ","賁","bun1 ",,"~門"
"138","ban2","bæng2","粄","ban3",,
"139","ban2","bæng2","阪","ban3",,"大~"
"140","ban2","bæng2","板","ban3",,
"141","ban2","bæng2","昄","ban3",,
"142","ban2","bæng2","版","ban3",,
"143","ban2","bæng2","叛","pan4",,
"144","ban2","bæng2","舨","ban3",,
"145","ban2","bæng2","闆","ban3",,
"146","bän2","bäng2","稟","bin3",,
"147","bän2","bäng2","品","pin3",,
"148","ban3","bæng1","襻","pan4",,
"149","bän3","bäng1","殯","bin4",,
"150","bän3","bäng1","髕","bin4",,
"151","bän3","bäng1","鬢","bin4",,
"152","bän3","bäng1","臏","bin4",,
"153","bän3","bäng1","畚","bun4",,
"154","ban6","bæng6","扮","pan4",,
"155","ban6","bæng6","湴","pan4",,
"156","ban6","bæng6","辦","pan4",,
"157","bän6","bäng6","笨","bun4",,
"158","bäng1","bäng1","崩","ben1",,
"159","bäng1","bäng1","掤","ben1",,
"160","bäng1","bäng1","繃","ben1",,
"161","bäng1","bäng1","弸","ben1",,
"162","bäng1","bäng1","乓","bang1",,
"163","bäng1","bäng1","蹦","ben1",,
"164","bang6","bæng6","甏","pang4",,
"165","bät1","bäk2","吥","but5",,
"166","bät1","bäk2","北","bet5",,
"167","bät1","bäk2","潷","bit5",,
"168","bät1","bäk2","熚","bit5",,
"169","bät1","bäk2","嗶","bit5",,
"170","bät1","bäk2","筆","bit5",,
"171","bät1","bäk2","滭","bit5",,
"172","bät1","bäk2","篳","bit5",,
"173","bät1","bäk2","畢","bit5",,
"174","bät1","bäk2","蓽","bit5",,
"175","bät1","bäk2","縪","bit5",,
"176","bät1","bäk2","不","but5",,
"177","bat3","bæk2","朳","pat6",,"(番石榴)"
"178","bat3","bæk2","八","bat5",,
"179","bat3","bæk2","捌","bat5",,
"180","bät6","bäk6","弼","pet6",,
"181","bau1","bau1","包","bau1",,
"182","bau1","bau1","胞","bau1",,
"183","bau1","bau1","苞","bau1",,
"184","bau1","bau1","鮑","bau1",,
"185","bau2","bau2","飽","bau3",,
"186","bau3","bau1","爆","bau4",,
"187","bau6","bau6","齙","bau4",,
"188","be1","be1","啤","bia1",,"~酒"
"189","bei1","bi1","伾","pi1",,
"190","bei1","bi1","羆","bi1",,
"191","bei1","bi1","裨","bi1 ",,"~益"
"192","bei1","bi1","鎞","bi1",,
"193","bei1","bi1","箄","bi1",,
"194","bei1","bi1","痺","bi1",,
"195","bei1","bi1","俾","bi1",,
"196","bei1","bi1","碑","bi1",,
"197","bei1","bi1","卑","bi1",,
"198","bei1","bik2","屄","biet5",,
"199","bei1","bi1","椑","bi1",,
"200","bei1","bi1","埤","bi1",,
"201","bei1","bi1","陂","bi1",,
"202","bei1","bi1","陴","bi1",,
"203","bei1","bi1","萆","bi1",,
"204","bei1","bi1","贔","bi1",,
"205","bei1","bi1","悲","bui1",,
"206","bei2","bi2","崥","bi3",,"峽~"
"207","bei2","bi2","柀","bi3",,
"208","bei2","bi2","匕","bi3",,
"209","bei2","bi2","比","bi3",,
"210","bei2","bi2","妣","bi3",,
"211","bei2","bi2","貏","bi3",,
"212","bei2","bi2","髀","bi3",,
"213","bei2","bi2","彼","bi3",,
"214","bei3","bi1","奰","bi4",,
"215","bei3","bi1","賁","bi4",,"~臨"
"216","bei3","bi1","庇","bi4",,
"217","bei3","bi1","臂","bi4",,
"218","bei3","bi1","毖","bi4",,
"219","bei3","bi1","痹","bi4",,
"220","bei3","bi1","秘","bi4",,
"221","bei3","bi1","箅","bi4",,
"222","bäi3","bäi1","敝","bi4",,
"223","bäi3","bäi1","獘","bi4",,
"224","bäi3","bäi1","閉","bi4",,
"225","bäi3","bäi1","蔽","bi4",,
"226","bei3","bi1","閟","bi4",,
"227","bei3","bi1","詖","bi4",,
"228","bei3","bi1","轡","bi4",,
"229","bei3","bi1","泌","bi4",,
"230","bei3","bi1","祕","bi4",,
"231","bei3","bi1","鞞","bin3",,
"232","bei6","bi6","被","pi4",,"~告"
"233","bei6","bi6","淠","pi4",,
"234","bei6","bi6","糒","pi4",,
"235","bei6","bi6","備","pi4",,
"236","bei6","bi6","鼻","pi4",,
"237","bei6","bi6","骳","pi4",,
"238","bei6","bi6","避","pi4",,
"239","bei6","bi6","篦","bi4",,
"240","beng2","beng2","餅","biang3",,
"241","beng6","beng6","病","piang4",,
"242","bi1","bi1","啤","bi1",,"(嬰孩)"
"243","bik1","bäk2","襞","bit5",,
"244","bik1","bäk2","楅","bet5",,
"245","bik1","bäk2","迫","bet5",,
"246","bik1","bäk2","偪","bit5",,
"247","bik1","bäk2","逼","bit5",,
"248","bik1","bäk2","愎","bit5",,
"249","bik1","bäk2","壁","biak5",,
"250","bik1","bäk2","璧","bit5",,
"251","bik1","bäk2","碧","bit5",,
"252","bin1","bing1","艑","bien1",,
"253","bin1","bing1","箯","bien1",,
"254","bin1","bing1","砭","bien1",,
"255","bin1","bing1","稨","bien1",,
"256","bin1","bing1","籩","bien1",,
"257","bin1","bing1","邊","bien1",,
"258","bin1","bing1","緶","bien1",,
"259","bin1","bing1","萹","bien1",,
"260","bin1","bing1","辮","bien1",,
"261","bin1 ","bing1 ","鞭","bien1",,
"262","bin2","bing2","碥","bien3",,
"263","bin2","bing2","扁","bien3",,
"264","bin2","bing2","匾","bien3",,
"265","bin2","bing2","惼","bien3",,
"266","bin2","bing2","貶","bien3",,
"267","bin2","bing2","褊","bien3",,
"268","bin2 ","bing2 ","窆","bien3",,
"269","bin3","bing1","變","bien4",,
"270","bin6","bing6","弁","pien4",,"~轉疑星"
"271","bin6","bing6","忭","pien4",,
"272","bin6","bing6","汴","pien4",,
"273","bin6","bing6","卞","pien3",,
"274","bin6","bing6","鴘","pien4",,
"275","bin6","bing6","抃","pien4",,
"276","bin6","bing6","辯","pien4",,
"277","bin6","bing6","釆","pien4",,
"278","bin6","bing6","辨","pien4",,
"279","bin6","bing6","便","pien4",,"~利"
"280","bing1","bäng1","栟","bin1",,"~櫚(樹名)"
"281","bing1","bäng1","冰","ben1",,
"282","bing1","bäng1","兵","bin1",,
"283","bing1","bing1","乒","bin1",,
"284","bing2","bäng2","丙","biang3",,
"285","bing2","bäng2","炳","biang3",,
"286","bing2","bäng2","邴","biang3",,
"287","bing2","bäng2","蛃","biang3",,
"288","bing2","bäng2","秉","bin3",,
"289","bing2","bäng2","屏","bin3",,"~息"
"290","bing2","bäng2","昺","biang3",,
"291","bing3","bäng1","怲","biang4",,
"292","bing3","bäng1","寎","biang4",,
"293","bing3","bäng1","柄","biang4",,
"294","bing3","bäng1","摒","bin4",,
"295","bing3","bäng1","迸","bin4",,
"296","bing3","bäng1","併","bin4",,
"297","bing6","bäng6","並","bin4",,
"298","bing6","bäng6","并","bin4",,
"299","bit1","bik2","佖","bit5",,
"300","bit1","bik2","必","bit5",,
"301","bit1","bik2","怭","bit5",,
"302","bit1","bik2","湢","bit5",,
"303","bit1","bik2","咇","bit5",,
"304","bit1","bik2","愊","bit5",,
"305","bit1","bik2","珌","bit5",,
"306","bit1","bik2","飶","bit5",,
"307","bit1","bik2","鮅","bit5",,
"308","bit1","bik2","觱","bit5",,
"309","bit1","bik2","邲","bit5",,
"310","bit1","bik2","苾","bit5",,
"311","bit1","bik2","駜","bit5",,
"312","bit3","bik2","鷩","biet5",,
"313","bit3","bik2","鱉","biet5",,
"314","bit3","bik2","蟞","biet5",,
"315","bit3","bik2","鼈","biet5",,
"316","bit6","bik6","別","piet6",,
"317","bit6","bik6","憋","biet5",,
"318","bit6","bik6","癟","piet6",,
"319","bit6","bik6","蹩","piet6",,
"320","bit6","bik6","彆","piet6",,
"321","biu1","biu1","鑣","biau1",,
"322","biu1","biu1","儦","biau1",,
"323","biu1","biu1","穮","biau1",,
"324","biu1","biu1","瀌","biau1",,
"325","biu1","biu1","麃","biau1",,
"326","biu1","biu1","臕","biau1",,
"327","biu1","biu1","猋","biau1",,
"328","biu1","biu1","髟","piau1",,
"329","biu1","biu1","鏢","biau1",,
"330","biu1","biu1","摽","biau1",,"~搒"
"331","biu1","biu1","藨","biau1",,
"332","biu1","biu1","膘","biau1",,
"333","biu1","biu1","彪","biau1",,
"334","biu1","biu1","滮","biau1",,
"335","biu1","biu1","錶","biau1",,
"336","biu1 ","biu1 ","鏖","biau1",,
"337","biu1 ","biu1 ","標","biau1",,"目~"
"338","biu1 ","biu1 ","標","piau1",,"~準"
"339","biu2","biu2","俵","biau3",,
"340","biu2","biu2","表","biau3",,
"341","biu2","biu2","裱","biau3",,
"342","biu2","biu2","婊","biau3",,
"343","bo1","bo1","坡","bo1",,
"344","bo1","bo1","波","bo1",,
"345","bo1","bo1","玻","bo1",,
"346","bo1","bo1","菠","bo1",,
"347","bo1","bo1","嶓","bo1",,
"348","bo2","bo2","跛","bo3",,"~子"
"349","bo3","bo1","簸","bo4",,
"350","bo3","bo1","播","bo4",,
"351","bo3","bo1","譒","bo4",,
"352","bok1","bok2","扑","bok6",,"(敲打,攴俗寫)"
"353","bok3","bok2","襮","bok5",,
"354","bok3","bok2","壆","bok5",,
"355","bok3","bok2","亳","bok5",,
"356","bok3","bok2","博","bok5",,
"357","bok3","bok2","簙","bok5",,
"358","bok3","bok2","搏","bok5",,
"359","bok3","bok2","膞","bok5",,
"360","bok3","bok2","鎛","bok5",,
"361","bok3","bok2","髆","bok5",,
"362","bok3","bok2","駮","bok5",,
"363","bok3","bok2","駁","bok5",,
"364","bok3","bok2","膊","bok5",,
"365","bok3 ","bok2 ","縛","piok6",,
"366","bok6","bok6","謈","pok6",,
"367","bok6","bok6","箔","pok6",,
"368","bok6","bok6","泊","pok6",,
"369","bok6","bok6","舶","pok6",,
"370","bok6","bok6","鑮","pok6",,
"371","bok6","bok6","雹","pok6",,
"372","bok6","bok6","薄","pok6",,
"373","bong1","bong1","梆","bong1",,
"374","bong1","bong1","邦","bong1",,
"375","bong1","bong1","垹","bong1",,
"376","bong1","bong1","鞤","bong1",,
"377","bong1","bong1","幫","bong1",,
"378","bong2","bong2","搒","bong3",,
"379","bong2","bong2","牓","bong3",,
"380","bong2","bong2","榜","bong3",,
"381","bong2","bong2","縍","bong3",,
"382","bong2","bong2","綁","bong3",,
"383","bong3","bong1","謗","bong4",,
"384","bong3","bong1","艕","bong4",,
"385","bong6","bong6","傍","pong4",,"~晚，依~"
"386","bong6","bong6","磅","pong4",,
"387","bou1","bäu1","煲","bau1",,
"388","bou1","bäu1","褒","bau1",,
"389","bou1","bu1","餔","bu1",,
"390","bou2","bäu2","堡","bau3",,
"391","bou2","bäu2","保","bau3",,
"392","bou2","bäu2","葆","bau3",,
"393","bou2","bäu2","褓","bau3",,
"394","bou2","bäu2","寶","bau3",,
"395","bou2","bäu2","鴇","bau3",,
"396","bou2","bu2","簿","pu1",,"~仔"
"397","bou2","bu2","補","bu3",,
"398","bou3","bäu1","儤","bau4",,
"399","bou3","bäu1","報","bau4",,
"400","bou3","bu1","埔","bu4",,
"401","bou3","bu1","抪","bu4",,
"402","bou3","bu1","佈","bu4",,
"403","bou3","bu1","怖","bu4",,
"404","bou3","bu1","布","bu4",,
"405","bou6","bu6","步","pu4",,
"406","bou6","bäu6","虣","pau4",,
"407","bou6","bäu6","暴","pau4",,"~力"
"408","bou6","bäu6","菢","pau4",,
"409","bou6","bu6","哺","pu3",,
"410","bou6","bu6","蔀","pu4",,
"411","bou6","bu6","簿","pu4",,"~記"
"412","bou6","bu6","捕","pu4",,
"413","bou6","bu6","部","pu4",,
"414","bui1","bui1","杯","bui1",,
"415","bui1","bui1","盃","bui1",,
"416","bui1","bui1","桮","bui1",,
"417","bui3","bui1","唄","bui4",,
"418","bui3","bui1","梖","bui4",,
"419","bui3","bui1","褙","boi4",,
"420","bui3","bui1","背","boi4 ",,"手~"
"421","bui3","bui1","珼","bui4",,
"422","bui3","bui1","狽","bui4",,
"423","bui3","bui1","輩","bui4",,
"424","bui3","bui1","貝","bui4",,
"425","bui6","bui6","焙","poi4",,
"426","bui6","bui6","偝","poi4",,
"427","bui6","bui6","琲","pui4",,
"428","bui6","bui6","邶","pui4",,
"429","bui6","bui6","悖","poi4",,
"430","bui6","bui6","背","poi4",,"死~硬記"
"431","buk1","buk2","卜","buk5",,
"432","buk1","buk2","蹼","buk5",,
"433","buk1","buk2","馥","buk5",,
"434","buk6","buk6","瞨","puk6",,
"435","buk6","buk6","瀑","puk6",,
"436","buk6","buk6","暴","puk6",,"一~十寒"
"437","buk6","buk6","曝","puk6",,
"438","buk6","buk6","襆","puk5",,
"439","buk6","buk6","醭","puk5",,
"440","buk6","buk6","濮","puk6",,
"441","buk6","buk6","僕","puk6",,
"442","buk6","buk6","轐","puk6",,
"443","buk6","buk6","鏷","puk6",,
"444","bun1","bung1","瘢","ban1",,
"445","bun1","bung1","搬","ban1",,
"446","bun1","bung1","般","ban1",,
"447","bun2","bung2","本","bun3",,
"448","bun3","bung1","畔","ban3",,
"449","bun3","bung1","半","ban4",,
"450","bun3","bung1","姅","ban4",,
"451","bun3","bung1","靽","ban4",,
"452","bun6","bung6","胖","pan4",,"肥~"
"453","bun6","bung6","絆","pan4",,
"454","bun6","bung6","伴","pan4",,"~隨"
"455","bun6","bung6","拌","pan4",,
"456","bun6","bung6","泮","pan4",,
"457","bung2","bung2","琫","bung3",,
"458","bung2","bung2","捧","bung3",,
"459","bung2","bung2","甭","bung3",,
"460","but3","buk2","缽","bat5",,
"461","but6","buk6","孛","pat6",,
"462","but6","buk6","撥","pat5",,
"463","bät6","bäk6","拔","pat6",,
"464","bät6","bäk6","犮","pat6",,
"465","bät6","bäk6","軷","pat6",,
"466","bät6","bäk6","菝","pat6",,
"467","bät6","bäk6","鈸","pat6",,
"468","bät6","bäk6","鼥","pat6",,
"469","bät6","bäk6","胈","pat6",,
"470","bät6","bäk6","魃","pat6",,
"471","bät6","bäk6","跋","pat6",,
"472","bät6","bäk6","茇","pat6",,
"473","but6","buk6","挬","put6",,
"474","but6","buk6","勃","put6",,
"475","but6","buk6","渤","put6",,
"476","but6","buk6","桲","put6",,
"477","but6","buk6","哱","put6",,
"478","but6","buk6","昢","put6",,
"479","but6","buk6","浡","put6",,
"480","but6","buk6","誖","put6",,
"481","but6","buk6","餑","put6",,
"482","but6","buk6","鵓","put6",,
"483","but6","buk6","脖","put6",,
"484","but6","buk6","荸","put6",,
"485","ca1","ca1","叉","ca1",,
"486","ca1","ca1","槎","ca1",,
"487","ca1","ca1","嗏","ca1",,
"488","ca1","ca1","扠","ca1",,
"489","ca1","ca1","艖","ca1",,
"490","ca1","ca1","差","ca1",,"~別"
"491","ca3","ca1","杈","ca4",,
"492","ca3","ca1","奼","ca4",,
"493","ca3","ca1","侘","za4",,
"494","ca3","ca1","詫","ca4",,
"495","ca3","ca1","汊","ca4",,
"496","ca3","ca1","岔","ca4",,
"497","ca3","ca1","衩","ca4",,
"498","ca4","ca4","查","ca2",,
"499","ca4","ca4","秅","ca2",,
"500","ca4","ca4","楂","ca2",,
"501","ca4","ca4","茶","ca2",,
"502","ca4","ca4","搽","ca2",,
"503","cai1","cai1","釵","cai1",,
"504","cai1","cai1","猜","cai1",,
"505","cai1","cai1","差","cai1",,"郵~"
"506","cäi1","cäi1","栖","ci1",,
"507","cäi1","cäi1","凄","ci1",,
"508","cäi1","cäi1","悽","ci1",,
"509","cäi1","cäi1","妻","ci1",,
"510","cäi1","cäi1","棲","ci1",,
"511","cäi1","cäi1","趨","ci1",,
"512","cäi1","cäi1","緀","ci1",,
"513","cäi1","cäi1","萋","ci1",,
"514","cäi1","cäi1","霋","ci1",,
"515","cäi1","cäi1","郪","ci1",,
"516","cäi1","cäi1","淒","ci1",,
"517","cai2","cai2","踹","cai3",,
"518","cai2","cai2","跴","cai3",,
"519","cai2","cai2","踩","cai3",,
"520","cäi2","cäi2","鱭","ci3",,
"521","cäi2","cäi2","鮆","ci3",,
"522","cai3","cai1","蠆","cai4",,
"523","cai3","cai1","瘥","cai4",,"(病愈)"
"524","cai3","cai1","嘬","cai4",,
"525","cäi3","cäi1","砌","ci4",,
"526","cai4","cai4","豺","sai2",,
"527","cai4","cai4","祡","cai2",,
"528","cai4","cai4","纔","cai2",,
"529","cai4","cai4","裁","cai2",,
"530","cai4","cai4","柴","cai2",,
"531","cäi4","cäi4","儕","ce2",,"同~"
"532","cäi4","cäi4","儕","ha2",,"(客家話人的量詞)"
"533","cäi4","cäi4","齊","ce2",,"到~"
"534","cäi4","cäi4","徐","ci2",,
"535","cäi4","cäi4","蠐","ci2",,
"536","cäi4","cäi4","艩","ci2",,
"537","cäi4 ","cäi4 ","薺","ci2",,
"538","cäk1","cäk2","惻","cet5",,
"539","cäk1","cäk2","測","cet5",,
"540","cak3","cæk2","坼","cak5",,
"541","cak3","cæk2","拆","cak5",,
"542","cak3","cæk2","策","cak5",,
"543","cak3","cæk2","册","cak5",,
"544","cak6","cäk6","蠈","cet6",,
"545","cak6","cäk6","賊","cet6",,
"546","cam1","cam1","穇","cam1",,
"547","cam1","cam1","摻","cam1",,
"548","cam1","cam1","摲","cam1",,
"549","cam1","cam1","嵾","cam1",,
"550","cam1","cam1","攙","cam1",,
"551","cam1","cam1","驂","cam1",,
"552","cam1","cam1","參","cam1",,"~加"
"553","cäm1","cäm1","葠","sem1",,
"554","cäm1","cäm1","梫","cim1",,
"555","cäm1","cäm1","侵","cim1",,
"556","cäm1","cäm1","駸","cim1",,
"557","cäm1","cäm1","綅","cim1",,
"558","cäm1","cäm1","鋟","cim1",,
"559","cam1 ","cam1 ","毿","cam1",,
"560","cäm1 ","cäm1 ","祲","cim1",,
"561","cam2","cam2","噆","cam3",,
"562","cam2","cam2","磣","cam3",,
"563","cam2","cam2","憯","cam3",,
"564","cam2","cam2","慘","cam3",,
"565","cam2","cam2","朁","cam3",,
"566","cam2","cam2","墋","cam3",,
"567","cam2","cam2","黲","cam3",,
"568","cäm2","cäm2","寢","cim3",,
"569","cäm2","cäm2","唚","cim3",,
"570","cam3","cam1","釤","cam4",,
"571","cam3","cam1","杉","cam3",,
"572","cam3","cam1","懺","cam4",,
"573","cam3","cam1","鏨","cam4",,
"574","cam3 ","cam1 ","儳","cam2",,
"575","cam4","cam4","慚","cam2",,
"576","cam4","cam4","巉","cam2",,
"577","cam4","cam4","毚","cam2",,
"578","cam4","cam4","劖","cam2",,
"579","cam4","cam4","嚵","cam2",,
"580","cam4","cam4","磛","cam2",,
"581","cam4","cam4","欃","cam2",,
"582","cam4","cam4","鑱","cam2",,
"583","cam4","cam4","蠶","cam2",,
"584","cam4","cam4","蚕","cam2",,
"585","cam4","cam4","讒","cam2",,
"586","cam4","cam4","饞","cam2",,
"587","cäm4","cäm4","沉","cim2",,
"588","cäm4","cäm4","蕁","cim2",,
"589","cäm4","cäm4","尋","cim2",,
"590","cäm4","cäm4","潯","cim2",,
"591","cäm4","cäm4","鬵","cim2",,
"592","cäm4","cäm4","鱘","cim2",,
"593","cäm4","cäm4","鄩","cim2",,
"594","cäm4","cäm4","蟳","cim2",,
"595","cäm4 ","cäm4 ","沈","cim2 ",,"浮~"
"596","cäm5","cäm1","蕈","cim3",,
"597","cän1","cäng1","儭","cin4",,
"598","cän1","cäng1","親","cin1",,
"599","cän1","cäng1","餐","con1",,
"600","can2","cæng2","滻","san3",,
"601","can2","cæng2","嵼","san3",,
"602","can2","cæng2","產","san3",,
"603","can2","cæng2","剷","can3",,
"604","can2","cæng2","鏟","can3",,
"605","can2","cæng2","丳","can3",,
"606","cän2","cäng2","眕","zin3",,
"607","cän2","cäng2","紾","zin3",,
"608","cän2","cäng2","疹","zin3",,
"609","cän2","cäng2","軫","zin3",,
"610","cän2","cäng2","診","zin3",,
"611","cän2","cäng2","袗","zin3",,
"612","cän2","cäng2","哂","sin3",,
"613","can3","cæng1","燦","can3",,
"614","can3","cæng1","粲","can3",,
"615","can3","cæng1","羼","can4",,
"616","can3","cæng1","璨","can4",,
"617","cän3","cäng1","趁","cin4",,
"618","cän3","cäng1","疢","zin3",,
"619","cän3","cäng1","櫬","cin4",,
"620","cän3","cäng1","襯","cin4",,
"621","cän3","cäng1","嚫","cen4",,
"622","cän3","cäng1","齔","cen4",,
"623","can4","cæng4","僝","can2",,
"624","can4","cæng4","孱","can2",,
"625","can4","cæng4","殘","can2",,
"626","cän4","cäng4","陳","cin2",,
"627","cän4","cäng4","蔯","cin2",,
"628","cän4","cäng4","酲","cin2",,
"629","cän4","cäng4","塵","cin4",,
"630","cang1","cæng1","牚","cang1",,
"631","cang1","cæng1","竀","cang1",,
"632","cang1","cæng1","橕","cang1",,
"633","cang1","cæng1","撐","cang1",,"~腰"
"634","cang1","cæng1","撑","cang1",,
"635","cäng1","cäng1","噌","cen1",,"(象聲詞)"
"636","cang2 ","cæng2 ","橙","cang2",,
"637","cang3","cæng1","撐","cang4",,"死~"
"638","cäng3","cäng1","蹭","cen4",,
"639","cang4","cæng4","棖","cen2",,
"640","cäng4","cäng4","曾","cen2",,"~經, 未~"
"641","cäng4","cäng4","層","cen2",,
"642","cäp1","cäp2","戢","cip5",,
"643","cäp1","cäp2","蕺","cip5",,
"644","cäp1","cäp2","緝","cip5",,
"645","cäp1","cäp2","霵","cip5",,
"646","cäp1","cäp2","輯","cip5",,
"647","cäp1","cäp2","咠","cip5",,
"648","cäp1","cäp2","葺","cip5",,
"649","cäp1","cäp2","楫","ziap5",,
"650","cap3","cap2","喢","cap5",,
"651","cap3","cap2","扱","cap5",,"(插)"
"652","cap3","cap2","插","cap5",,
"653","cap3","cap2","鍤","cap5",,
"654","cap3","cap2","臿","cap5",,
"655","cat3","cæk2","擦","cat5",,
"656","cät1","cäk2","桼","cit5",,
"657","cät1","cäk2","柒","cit5",,
"658","cät1","cäk2","七","cit5",,
"659","cät1","cäk2","漆","cit5",,
"660","cät1","cäk2","戚","cit5",,
"661","cät1","cäk2","慼","cit5",,
"662","cät1","cäk2","鏚","cit5",,
"663","cat3","cæk2","攃","cat5",,
"664","cat3","cæk2","礤","cat5",,
"665","cat3","cæk2","察","cat5",,
"666","cat3","cæk2","獺","cat5",,
"667","cat3","cak2","涮","sot5",,
"668","cat3","cak2","唰","sot5",,
"669","cat3","cak2","刷","sot5",,
"670","cau1","cau1","抄","cau1",,
"671","cau1","cau1","耖","cau1",,
