Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark
1155_Hakka_1,"1,155",出殯,Funeral,Hakka_1,送葬,suŋ53tsɔŋ53,sung4 zong4 ,OK,
1156_Hakka_1,"1,156",下葬,Bury,Hakka_1,埋,mai11,mai2 ,OK,
1157_Hakka_1,"1,157",紙錢,Paper currency for offering to the dead,Hakka_1,溪錢,kʰai13>35tsʰiɛn11,kai1 cien2 ,OK,
1158_Hakka_1,"1,158",抬棺人,The people who carry the coffin,Hakka_1,棺材佬,kɔŋ13>35si31lau31,gong1 si3 lau3 ,有問題,缸死佬？ character =/= IPA & ROM
1159_Hakka_1,"1,159",鞭炮,Firecracker,Hakka_1,爆仗,pau53tsʰɔŋ53,bau4 cong4 ,OK,
1160_Hakka_1,"1,160",墳,Grave,Hakka_1,墳頭,fun11tʰɛu11,fun2 teu2 ,OK,
1161_Hakka_1,"1,161",墓碑,Gravestone,Hakka_1,碑石,pi13sak53,bi1 sak6 ,OK,
1162_Hakka_1,"1,162",上墳,Visit the grave,Hakka_1,掛山,ka53san13,ga4 san1 ,OK,
1163_Hakka_1,"1,163",生病,Be sick,Hakka_1,病嗨,pʰiaŋ53hɔi13,piang4 hoi1 ,OK,
1164_Hakka_1,"1,164",難受,Uncomfortable,Hakka_1,難頂,lan11tin31,lan2 din3 ,OK,
1165_Hakka_1,"1,165",發燒,Have a fever,Hakka_1,發燒,fat31sau13,fat5 sau1 ,OK,
1166_Hakka_1,"1,166",發冷,Be chilly,Hakka_1,發冷,pɔt31laŋ13,bot5 lang1 ,OK,
1167_Hakka_1,"1,167",發呆,Be stupefied,Hakka_1,發呆,fat31ŋɔi11,fat5 ngoi2 ,OK,
1168_Hakka_1,"1,168",打冷戰,Be shivery,Hakka_1,打陣冥,ta31tsʰin31min31,da3 cin3 min3 ,OK,
1169_Hakka_1,"1,169",感冒,Catch a cold,Hakka_1,傷風,sɔŋ13fuŋ13,song1 fung1 ,OK,
1170_Hakka_1,"1,170",瘧疾,Malaria,Hakka_1,發大冷,pɔt31tʰai53laŋ13,bot5 tai4 lang1 ,OK,
1171_Hakka_1,"1,171",發抖,Shiver,Hakka_1,吃吃震,kit53kit53tsun13,git6 git6 zun1 ,OK,
1172_Hakka_1,"1,172",哮喘,Asthma,Hakka_1,發呷,pɔt31hap31,bot5 hap5 ,OK,
1173_Hakka_1,"1,173",咳嗽,Cough,Hakka_1,凵,kʰiɛm31,kiem3 ,OK,
1174_Hakka_1,"1,174",著涼,Catch cold,Hakka_1,冷倒,laŋ13>35tau31,lang1 dau3 ,OK,
1175_Hakka_1,"1,175",中暑,Heat stroke,Hakka_1,發痧,pɔt31sa13,bot5 sa1 ,OK,
1176_Hakka_1,"1,176",上火,Have excessive internal heatin the body,Hakka_1,熱氣,ȵiɛt53hi53,ngiet6 hi4 ,OK,
1177_Hakka_1,"1,177",惡心,Nausea,Hakka_1,作嘔,tsɔk31ɛu13,zok5 eu1 ,OK,
1178_Hakka_1,"1,178",便秘,Constipation,Hakka_1,屙屎唔出,ɔ13>35si31m̩13tsʰut31,o1 si3 m1 cut5 ,OK,
1179_Hakka_1,"1,179",拉肚子,Diarrhea,Hakka_1,肚胈屙,tu31pʰat53ɔ13,du3 pat6 o1 ,OK,
1180_Hakka_1,"1,180",不消化,Apepsia,Hakka_1,唔消化,m̩13siau13fa53,m1 siau1 fa4 ,OK,
1181_Hakka_1,"1,181",頭暈,Dizzy,Hakka_1,頭那暈,tʰɛu11la13>35vin11,teu2 la1 vin2 ,OK,
1182_Hakka_1,"1,182",嘔吐,Vomit,Hakka_1,嘔,ɛu31,eu3 ,OK,
1183_Hakka_1,"1,183",(肚子)疼,Pain,Hakka_1,痛,tʰuŋ53,tung4 ,OK,
1184_Hakka_1,"1,184",抽筋,Have a cramp,Hakka_1,抽筋,tsʰiu53kin13,ciu4 gin1 ,OK,
1185_Hakka_1,"1,185",(小兒)驚風,Infantile convulsion,Hakka_1,著驚,tsʰɔk53kiaŋ13,cok6 giang1 ,OK,
1186_Hakka_1,"1,186",收驚,A superstitiouswayto cure infantile convulsion,Hakka_1,喊同年,ham53>55tʰuŋ11ȵiɛn11,ham4 tung2 ngien2 ,OK,
1187_Hakka_1,"1,187",出麻疹,Have measle,Hakka_1,出麻仔,tsʰut31ma11tsai31,cut5 ma2 zai3 ,OK,
1188_Hakka_1,"1,188",癲癇,Epilepsy,Hakka_1,發死,pɔt31si31,bot5 si3 ,OK,
1189_Hakka_1,"1,189",中風,"Apoplexy, paralysis",Hakka_1,發癱風,pɔt31tʰan13fuŋ13,bot5 tan1 fung1 ,OK,
1190_Hakka_1,"1,190",肺結核,"Pulmonary tuber-culosis,Phthisic",Hakka_1,發癆嗽,pɔt31lau11sɛu13,bot5 lau2 seu1 ,OK,
1191_Hakka_1,"1,191",肝病,"Hepatopathy, Jaundice",Hakka_1,發黃腫,pɔt31vɔŋ11tsuŋ31,bot5 vong2 zung3 ,OK,
1192_Hakka_1,"1,192",癤子,Furuncle,Hakka_1,發痤仔,pɔt31tsʰɔi11tsai31,bot5 coi2 zai3 ,OK,
1193_Hakka_1,"1,193",痱子,Prickly heat,Hakka_1,熱痱,ȵiɛt31mui31,ngiet5 mui3 ,OK,
1194_Hakka_1,"1,194",粉刺,Pimple,Hakka_1,長球,tsɔŋ31kʰiu11,zong3 kiu2 ,OK,
1195_Hakka_1,"1,195",化膿,Fester,Hakka_1,貢膿,kuŋ53>55luŋ11,gung4 lung2 ,OK,
1196_Hakka_1,"1,196",痂,Scab (n.),Hakka_1,庀,pʰi31,pi3 ,OK,
1197_Hakka_1,"1,197",結痂,Scab (v.),Hakka_1,結庀,kiɛt31pʰi31,giet5 pi3 ,OK,
1198_Hakka_1,"1,198",疤,Scar,Hakka_1,疤,pa13,ba1 ,OK,
1199_Hakka_1,"1,199",痣,Nevus (mole),Hakka_1,痣,tsi53,zi4 ,OK,
1200_Hakka_1,"1,200",狐臭,Armpit odour,Hakka_1,狐忽臊,fu11fit53sau13,fu2 fit6 sau1 ,OK,
1201_Hakka_1,"1,201",疝氣,Hernia,Hakka_1,大核卵,tʰai53hak53lɔn31,tai4 hak6 lon3 ,OK,
1202_Hakka_1,"1,202",雀斑,Flecker,Hakka_1,烏蠅屎,vu13>35jin11si31,vu1 yin2 si3 ,OK,
1203_Hakka_1,"1,203",雞皮疙瘩,Gooseflesh,Hakka_1,雞嫲皮,kai13>35ma11pʰi11,gai1 ma2 pi2 ,OK,
1204_Hakka_1,"1,204",(蚊蟲叮的)包,Bump,Hakka_1,蚊伏,mun13pʰuk53,mun1 puk6 ,OK,
1204_Hakka_2,"1,204",(蚊蟲叮的)包,Bump,Hakka_2,蚊膀,mun13>35pʰɔŋ11,mun1 pong2 ,OK,
1205_Hakka_1,"1,205",夜盲,Night blindness,Hakka_1,發雞盲,pɔt31kai13>35maŋ11,bot5 gai1 mang2 ,OK,
1206_Hakka_1,"1,206",痲瘋,Leprosy,Hakka_1,痲瘋,ma11fuŋ13,ma2 fung1 ,OK,
1207_Hakka_1,"1,207",傳染,Infect,Hakka_1,迣人,tsʰɛ53>55ȵin11,ce4 ngin2 ,OK,
1208_Hakka_1,"1,208",扭傷,Wrench,Hakka_1,拉倒,lai31tau31,lai3 dau3 ,OK,
1209_Hakka_1,"1,209",突然坐著跌在地上,Fall suddenly sitting on the ground,Hakka_1,打扽坐,ta31tun53tsʰɔ13,da3 dun4 co1 ,OK,
1210_Hakka_1,"1,210",(皮膚)皸裂,Chap (the skin is too dry and chapped),Hakka_1,爆趼公,pau53kiɛn13kuŋ13,bau4 gien1 gung1 ,OK,
1211_Hakka_1,"1,211",(嗓子)嘶啞,Hoarse,Hakka_1,啞,a31,a3 ,OK,
1212_Hakka_1,"1,212",治病,See the doctor,Hakka_1,看病,kɔn53pʰiaŋ53,gon4 piang4 ,OK,
1213_Hakka_1,"1,213",號脈,Feel pulse,Hakka_1,打脈,ta31mak31,da3 mak5 ,OK,
1214_Hakka_1,"1,214",中藥,Traditional Chinese medicine,Hakka_1,中藥,tsuŋ13jɔk53,zung1 yok6 ,OK,
1215_Hakka_1,"1,215",處方,Recipe,Hakka_1,藥單,tsʰu53fɔŋ13,cu4 fong1 ,有問題,處方 character =/= IPA & ROM
1216_Hakka_1,"1,216",買藥,Buy the medicine,Hakka_1,撿藥,kiam31jɔk53,giam3 yok6 ,OK,
1217_Hakka_1,"1,217",藥丸,Pill,Hakka_1,丸仔,jɛn11tsai31,yen2 zai3 ,OK,
1218_Hakka_1,"1,218",藥粉,Medicine in form of powder,Hakka_1,藥粉,jɔk53fun31,yok6 fun3 ,OK,
1219_Hakka_1,"1,219",熬藥,Decoct medicinal herbs,Hakka_1,煲涼茶,pau13>35liɔŋ11tsʰa11,bau1 liong2 ca2 ,OK,
1220_Hakka_1,"1,220",湯藥,Tisane,Hakka_1,茶,tsʰa11,ca2 ,OK,
1221_Hakka_1,"1,221",見效,Take effect,Hakka_1,見功,kiɛn53kuŋ13,gien4 gung1 ,OK,
1222_Hakka_1,"1,222",(睡)醒了,Wake up,Hakka_1,睡醒,sɔi53>55siaŋ31,soi4 siang3 ,OK,
1223_Hakka_1,"1,223",起床,Get up,Hakka_1,亢身,hɔŋ53sin13,hong4 sin1 ,OK,
1224_Hakka_1,"1,224",疊(被子),Fold up the quilt,Hakka_1,疊,tʰiap53,tiap6 ,OK,
1225_Hakka_1,"1,225",穿(衣服),Put on (clothes),Hakka_1,著,tsɔk31,zok5 ,OK,
1226_Hakka_1,"1,226",洗臉,Wash face,Hakka_1,洗面,sɛ31miɛn53,se3 mien4 ,OK,
1227_Hakka_1,"1,227",梳頭,Comb the hair,Hakka_1,梳頭,sɔ13>35tʰɛu11,so1 teu2 ,OK,
1228_Hakka_1,"1,228",紮(辮子),Tie a braid,Hakka_1,拼,pʰin13,pin1 ,OK,
1229_Hakka_1,"1,229",刮(鬍子),Shave,Hakka_1,剃,tʰai53,tai4 ,OK,
1230_Hakka_1,"1,230",理髮,Hairdressing,Hakka_1,剃頭,tʰai53>55tʰɛu11,tai4 teu2 ,OK,
1231_Hakka_1,"1,231",上工,go to work,Hakka_1,做工,tsɔ53kuŋ13,zo4 gung1 ,OK,
1232_Hakka_1,"1,232",(來)晚(了),Be late,Hakka_1,遲,tsʰi11,ci2 ,OK,
1233_Hakka_1,"1,233",收工,Get off the work,Hakka_1,收工,siu13kuŋ13,siu1 gung1 ,OK,
1234_Hakka_1,"1,234",累(了),Be tired,Hakka_1,攰,kʰiɔi53,kioi4 ,OK,
1235_Hakka_1,"1,235",休息,Have a rest,Hakka_1,敨,tʰɛu31,teu3 ,OK,
1236_Hakka_1,"1,236",回家,Go home,Hakka_1,轉屋下,tsɔn31vuk31kʰa13,zon3 vuk5 ka1 ,OK,
1237_Hakka_1,"1,237",上(廁所),Go to the washroom,Hakka_1,去,hi53,hi4 ,OK,
1238_Hakka_1,"1,238",大便,Shit(v),Hakka_1,屙屎,ɔ13>35si31,o1 si3 ,OK,
1239_Hakka_1,"1,239",小便,Urinate,Hakka_1,屙尿,ɔ13ȵiau53,o1 ngiau4 ,OK,
1240_Hakka_1,"1,240",放屁,Break wind,Hakka_1,打屁,ta31pʰi53,da3 pi4 ,OK,
1241_Hakka_1,"1,241",洗澡,Take a bath,Hakka_1,沖涼,tsʰuŋ13>35liɔŋ11,cung1 liong2 ,OK,
1242_Hakka_1,"1,242",擦澡,Rub onself down with a wet towel,Hakka_1,抹身,mat31sin13,mat5 sin1 ,OK,
1243_Hakka_1,"1,243",乘涼,Sit in the shade and enjoy the coolness,Hakka_1,敨涼,tʰɛu31liɔŋ11,teu3 liong2 ,OK,
1244_Hakka_1,"1,244",曬(太陽),Bask in the sun,Hakka_1,曬一般,sai53,sai4 ,OK,
1244_Hakka_2,"1,244",曬(太陽),Bask in the sun,Hakka_2,炙冬天,tsak31,zak5 ,有問題,missing ROM
1245_Hakka_1,"1,245",烤火,Warm oneself before the fire,Hakka_1,炙火,tsak31fɔ31,zak5 fo3 ,OK,
1246_Hakka_1,"1,246",聊天,Chat,Hakka_1,講水古,kɔŋ31sui31ku13,gong3 sui3 gu1 ,OK,
1247_Hakka_1,"1,247",打瞌睡,Doze,Hakka_1,啄目睡,tuk31muk31sɔi53,duk5 muk5 soi4 ,OK,
1248_Hakka_1,"1,248",打個盹兒,Have a nap,Hakka_1,眯一下,mi13>35jit31ha53,mi1 yit5 ha4 ,OK,
1249_Hakka_1,"1,249",打哈欠,Yawn,Hakka_1,擘囉,mak31lɔ53,mak5 lo4 ,OK,
1250_Hakka_1,"1,250",打噴嚏,Sneeze,Hakka_1,打哈嗤,ta31at53tsʰi53,da3 at6 ci4 ,OK,
1251_Hakka_1,"1,251",鋪床,Make the bed,Hakka_1,迒眠床,hɔŋ11min11tsʰɔŋ11,hong2 min2 cong2 ,OK,
1252_Hakka_1,"1,252",躺下,Lie down,Hakka_1,眠下,min11ha13,min2 ha1 ,OK,
1253_Hakka_1,"1,253",睡覺,Sleep,Hakka_1,睡目,sɔi31muk31,soi3 muk5 ,OK,
1254_Hakka_1,"1,254",熄燈,Turn off the light,Hakka_1,烏燈,vu13tɛn13,vu1 den1 ,OK,
1255_Hakka_1,"1,255",睡著(了),Fall asleep,Hakka_1,睡落覺,sɔi53>55lɔk31kau53,soi4 lok5 gau4 ,OK,
1256_Hakka_1,"1,256",做夢,Have dream,Hakka_1,發夢,pɔt31muŋ53,bot5 mung4 ,OK,
1257_Hakka_1,"1,257",說夢話,Talk in one’s sleep,Hakka_1,講夢話,kɔŋ31muŋ53va53,gong3 mung4 va4 ,OK,
1258_Hakka_1,"1,258",失眠,Sleepless,Hakka_1,睡唔落覺,sɔi53m̩13>35lɔk31kau53,soi4 m1 lok5 gau4 ,OK,
1259_Hakka_1,"1,259",打鼾,Snore,Hakka_1,扯鼻鼾,tsʰa31pʰi53>55hɔn11,ca3 pi4 hon2 ,OK,
1260_Hakka_1,"1,260",仰面睡,Sleep face up,Hakka_1,挺挺仰睡,tʰɛn31tʰɛn31ŋɔŋ13sɔi53,ten3 ten3 ngong1 soi4 ,OK,
1261_Hakka_1,"1,261",側身睡,Lie down on one side,Hakka_1,打側睡,ta31tsɛt31sɔi53,da3 zet5 soi4 ,OK,
1262_Hakka_1,"1,262",扒著睡,Sleep face down,Hakka_1,罯罯伏,am31am31pʰuk31,am3 am3 puk5 ,OK,
1263_Hakka_1,"1,263",落枕,Stiff neck,Hakka_1,失枕,sip31tsim31,sip5 zim3 ,OK,
1264_Hakka_1,"1,264",學校,School,Hakka_1,學堂,hɔk53tʰɔŋ11,hok6 tong2 ,OK,
1265_Hakka_1,"1,265",啟蒙,Enlighten,Hakka_1,破學,pʰɔ53hɔk53,po4 hok6 ,OK,
1266_Hakka_1,"1,266",上學,Go to school,Hakka_1,去學堂,hi53hɔk53tʰɔŋ11,hi4 hok6 tong2 ,OK,
1266_Hakka_2,"1,266",上學,Go to school,Hakka_2,返學,fan13hɔk53,fan1 hok6 ,OK,
1267_Hakka_1,"1,267",放學,After school,Hakka_1,放學,fɔŋ53hɔk53,fong4 hok6 ,OK,
1268_Hakka_1,"1,268",書,Book,Hakka_1,書,su13,su1 ,OK,
1269_Hakka_1,"1,269",本子,Notebook,Hakka_1,簿仔,pʰu13>35tsai31,pu1 zai3 ,OK,
1270_Hakka_1,"1,270",老師,Teacher,Hakka_1,教書先生,kau13su13sin13saŋ13,gau1 su1 sin1 sang1 ,OK,
1271_Hakka_1,"1,271",學生,Student,Hakka_1,學生,hɔk31saŋ13,hok5 sang1 ,OK,
1272_Hakka_1,"1,272",第一名,"Number 1, champion",Hakka_1,頭名,tʰɛu11miaŋ11,teu2 miang2 ,OK,
1273_Hakka_1,"1,273",最後一名,The last one,Hakka_1,第尾,tʰi53mui13,ti4 mui1 ,OK,
1274_Hakka_1,"1,274",毛筆,Brush pen,Hakka_1,毛筆,mau13>35pit31,mau1 bit5 ,OK,
1275_Hakka_1,"1,275",鋼筆,Fountain pen,Hakka_1,水筆,sui31pit31,sui3 bit5 ,OK,
1276_Hakka_1,"1,276",鉛筆,Pencil,Hakka_1,鉛筆,jɛn11pit31,yen2 bit5 ,OK,
1277_Hakka_1,"1,277",筆套兒,Pen cover,Hakka_1,筆筒套,pit31tʰuŋ11tʰau53,bit5 tung2 tau4 ,OK,
1278_Hakka_1,"1,278",紙,Paper,Hakka_1,紙,tsi31,zi3 ,OK,
1279_Hakka_1,"1,279",圖釘,Thumb pin (thumb tack),Hakka_1,撳釘,kʰim53taŋ13,kim4 dang1 ,OK,
1280_Hakka_1,"1,280",信封,Envelope,Hakka_1,信筒,sin53>55tʰuŋ11,sin4 tung2 ,OK,
1281_Hakka_1,"1,281",信紙,Letter pad,Hakka_1,信肉,sim53ȵiuk31,sim4 ngiuk5 ,OK,
1282_Hakka_1,"1,282",漿糊,Paste,Hakka_1,漿糊,tsiɔŋ13>35fu11,ziong1 fu2 ,OK,
1283_Hakka_1,"1,283",小刀兒,Knife,Hakka_1,刀仔,tau13>35tsai31,dau1 zai3 ,OK,
1284_Hakka_1,"1,284",削(鉛筆),Sharpen,Hakka_1,砒,pʰai13,pai1 ,OK,
1285_Hakka_1,"1,285",尺,Ruler,Hakka_1,尺,tsʰak31,cak5 ,OK,
1286_Hakka_1,"1,286",橡皮擦,Eraser,Hakka_1,擦紙膠,tsʰat31tsi31kau13,cat5 zi3 gau1 ,OK,
1287_Hakka_1,"1,287",橡皮筋,"Elastic, rubber bands",Hakka_1,橡筋,siɔŋ53kin13,siong4 gin1 ,OK,
1288_Hakka_1,"1,288",台硯,Ink-stone,Hakka_1,墨湖,mɛt53fu11,met6 fu2 ,OK,
1289_Hakka_1,"1,289",墨,Chinese ink,Hakka_1,墨,mɛt53,met6 ,OK,
1290_Hakka_1,"1,290",墨汁,Prepared Chinese ink,Hakka_1,墨汁,mɛt53tsip31,met6 zip5 ,OK,
1291_Hakka_1,"1,291",墨水,Ink,Hakka_1,墨水,mɛt31sui31,met5 sui3 ,OK,
1292_Hakka_1,"1,292",掭(筆),Dip (ink with brush pen),Hakka_1,蘸,tsiam31,ziam3 ,OK,
1293_Hakka_1,"1,293",洇(紙),(Ink) spread and sink inpaper,Hakka_1,漬,tsi53,zi4 ,OK,
1294_Hakka_1,"1,294",草書,Cursive,Hakka_1,草,tsʰau31,cau3 ,OK,
1295_Hakka_1,"1,295",(用筆)塗抹,Daub (smear),Hakka_1,塗,tʰu11,tu2 ,OK,
1296_Hakka_1,"1,296",逃學,Skip the class,Hakka_1,逃學,tʰau11hɔk53,tau2 hok6 ,OK,
1297_Hakka_1,"1,297",考試,Examination,Hakka_1,考試,kʰau31si53,kau3 si4 ,OK,
1299_Hakka_1,"1,299",罰站,Stand as a punishment,Hakka_1,徛堂,kʰi13>35tʰɔŋ11,ki1 tong2 ,OK,
1300_Hakka_1,"1,300",圖章,Stamp (seal),Hakka_1,印仔,jin53>55tsai31,yin4 zai3 ,OK,
1301_Hakka_1,"1,301",徽章,Badge,Hakka_1,襟章,kʰim13tsɔŋ13,kim1 zong1 ,OK,
1302_Hakka_1,"1,302",郵局,Post office,Hakka_1,郵局,jiu11kʰiuk53,yiu2 kiuk6 ,OK,
1303_Hakka_1,"1,303",郵票,Stamp,Hakka_1,郵票,jiu11pʰiau53,yiu2 piau4 ,OK,
1304_Hakka_1,"1,304",相片,Photo,Hakka_1,相片,siɔŋ53pʰiɛn53,siong4 pien4 ,OK,
1305_Hakka_1,"1,305",電影,Film (movie),Hakka_1,影畫戲,jaŋ31fa53hi53,yang3 fa4 hi4 ,OK,
1305_Hakka_2,"1,305",電影,Film (movie),Hakka_2,電影,tʰiɛn53>55jaŋ31,tien4 yang3 ,OK,
1306_Hakka_1,"1,306",畫兒,Picture,Hakka_1,畫,fa53,fa4 ,OK,
1307_Hakka_1,"1,307",對聯,Spring couples,Hakka_1,對,tui53,dui4 ,OK,
1308_Hakka_1,"1,308",玩兒,Play,Hakka_1,聊,liau53,liau4 ,OK,
1309_Hakka_1,"1,309",球,Ball,Hakka_1,波,pɔ13,bo1 ,OK,
1310_Hakka_1,"1,310",踢足球,Play football,Hakka_1,踢足球,tʰiak31tsuk31kʰiu11,tiak5 zuk5 kiu2 ,OK,
1311_Hakka_1,"1,311",蕩鞦韆,Play the swing,Hakka_1,打韆鞦,ta31tsʰin13tsʰiu13,da3 cin1 ciu1 ,OK,
1312_Hakka_1,"1,312",放風箏,Fly a kite,Hakka_1,放紙鷂,fɔŋ53>55tsi31jau53,fong4 zi3 yau4 ,OK,
1313_Hakka_1,"1,313",講故事,Tell a story,Hakka_1,講古仔,kɔŋ31ku31tsai31,gong3 gu3 zai3 ,OK,
1314_Hakka_1,"1,314",唱歌,Sing,Hakka_1,唱歌,tsʰɔŋ53kɔ13,cong4 go1 ,OK,
1315_Hakka_1,"1,315",哨子,Whistle (n.),Hakka_1,銀雞,ȵiun11kai13,ngiun2 gai1 ,OK,
1316_Hakka_1,"1,316",吹口哨,Whistle (v.) with the mouth,Hakka_1,打符繡,ta31fu11siu53,da3 fu2 siu4 ,OK,
1317_Hakka_1,"1,317",簫,vertical bamboo flute,Hakka_1,簫,siau13,siau1 ,OK,
1318_Hakka_1,"1,318",吹笛子,Play flute,Hakka_1,吹笛,tsʰui13tʰiak53,cui1 tiak6 ,OK,
1319_Hakka_1,"1,319",下棋,Play chess,Hakka_1,捉棋,tsɔk31kʰi11,zok5 ki2 ,OK,
1320_Hakka_1,"1,320",抓牌,Play cards,Hakka_1,摸牌,ȵiam13>35pʰai11,ngiam1 pai2 ,唔肯定,摸 訓讀？
1321_Hakka_1,"1,321",游泳,Swim,Hakka_1,游水,jiu11sui31,yiu2 sui3 ,OK,
1322_Hakka_1,"1,322",潛水,Dive,Hakka_1,沕水,mi53>55sui31,mi4 sui3 ,OK,
1323_Hakka_1,"1,323",打水漂,Skip stone on the water,Hakka_1,打水片,ta31sui31pʰiɛn31,da3 sui3 pien3 ,OK,
1324_Hakka_1,"1,324",擺弄(玩具),Play with(toy),Hakka_1,搞,kau31,gau3 ,OK,
1325_Hakka_1,"1,325",會武術,Can play kung-fu,Hakka_1,曉功夫,hiau31kuŋ13fu13,hiau3 gung1 fu1 ,OK,
1326_Hakka_1,"1,326",變魔術,Perform magic,Hakka_1,撮把戲,tsʰɔt31pa31hi53,cot5 ba3 hi4 ,OK,
1327_Hakka_1,"1,327",翻跟鬥（斗？）,Somersault,Hakka_1,打翻車,ta31fan11tsʰa13,da3 fan2 ca1 ,OK,
1328_Hakka_1,"1,328",掃堂腿,Use leg to stumblesomeone(martial art),Hakka_1,勾腳,kiu13>35kiɔk31,giu1 giok5 ,OK,
1329_Hakka_1,"1,329",捉迷藏,Hide-and-seek,Hakka_1,屏人子,piaŋ53>55ȵin11tsu13,biang4 ngin2 zu1 ,OK,
1330_Hakka_1,"1,330",撓癢癢,Scratch an itch,Hakka_1,捻,liɛm13,liem1 ,OK,
1331_Hakka_1,"1,331",跳房子,Hopscotch,Hakka_1,跳飛機,tʰiau53fui13ki13,tiau4 fui1 gi1 ,OK,
1332_Hakka_1,"1,332",舞龍,Dragon dance,Hakka_1,舞龍,mu31luŋ11,mu3 lung2 ,OK,
1333_Hakka_1,"1,333",拉二胡,Play erhu (Chinesetwo-string fiddle),Hakka_1,拉二弦,lai13ȵi53>55hiɛn11,lai1 ngi4 hien2 ,OK,
1334_Hakka_1,"1,334",放鞭炮,Shoot off firecrackers,Hakka_1,打爆仗,ta31pau53tsʰɔŋ53,da3 bau4 cong4 ,OK,
1335_Hakka_1,"1,335",騎脖子,Ride on one’s shoulder,Hakka_1,騎馬度,kʰi11ma13tɔk53,ki2 ma1 dok6 ,OK,
1336_Hakka_1,"1,336",倒立,handstand,Hakka_1,起種竹,hi31tsuŋ53>55tsuk31,hi3 zung4 zuk5 ,OK,
1337_Hakka_1,"1,337",面具,Mask,Hakka_1,鬼面殼,kui31miɛn53>55hɔk31,gui3 mien4 hok5 ,OK,
1338_Hakka_1,"1,338",猜拳,A finger-guessing game,Hakka_1,猜枚,tsai13>35mɔi11,zai1 moi2 ,OK,
1339_Hakka_1,"1,339",抓鬮,Lot,Hakka_1,拈鬮,ȵiam13kʰiu13,ngiam1 kiu1 ,OK,
1340_Hakka_1,"1,340",壓歲錢,New Yearluckymoney,Hakka_1,磧年利市,tsak31ȵiɛn11li53si53,zak5 ngien2 li4 si4 ,OK,
1341_Hakka_1,"1,341",請客,"Treat or entertain guests, prepare a banquet",Hakka_1,擺酒,pai31tsiu31,bai3 ziu3 ,OK,
1342_Hakka_1,"1,342",送禮,Send a gift,Hakka_1,搭人世,tap31ȵin11sɛ53,dap5 ngin2 se4 ,OK,
1343_Hakka_1,"1,343",收禮,Receive a gift,Hakka_1,接禮,tsiap31li13,ziap5 li1 ,OK,
1344_Hakka_1,"1,344",感謝,Thanks,Hakka_1,多謝,tɔ13tsʰia53,do1 cia4 ,OK,
1345_Hakka_1,"1,345",稀客,An infrequent visitor,Hakka_1,生客,saŋ13>35hak31,sang1 hak5 ,OK,
1346_Hakka_1,"1,346",請坐,Sit down please,Hakka_1,請坐,tsʰiaŋ31tsʰɔ13,ciang3 co1 ,OK,
1347_Hakka_1,"1,347",講客氣,Be polite,Hakka_1,客氣,hak31hi53,hak5 hi4 ,OK,
1348_Hakka_1,"1,348",斟(茶),Serve the tea,Hakka_1,退茶,tʰui53>55tsʰa11,tui4 ca2 ,OK,
1349_Hakka_1,"1,349",散(煙),Serve the cigarette,Hakka_1,派,pʰai53,pai4 ,OK,
1350_Hakka_1,"1,350",開始,Start,Hakka_1,開始,hɔi13>35tʰɛu11,hoi1 teu2 ,有問題,開頭 character =/= IPA & ROM
1351_Hakka_1,"1,351",入席,Sit down to dinner,Hakka_1,坐席,tsʰɔ13tsʰit53,co1 cit6 ,OK,
1352_Hakka_1,"1,352",上菜,Serve the dish,Hakka_1,上菜,sɔŋ13tsʰɔi53,song1 coi4 ,OK,
1353_Hakka_1,"1,353",倒酒,Pour wine,Hakka_1,倒酒,tau31tsiu31,dau3 ziu3 ,OK,
1354_Hakka_1,"1,354",乾杯,"Cheers, drink a toast",Hakka_1,乾杯,jim31,yim3 ,有問題,飲 character =/= IPA & ROM
1355_Hakka_1,"1,355",慢走,Go home slowly (a polite word similar to “Good-Bye”),Hakka_1,慢慢行,man53man53>55haŋ11,man4 man4 hang2 ,OK,
1356_Hakka_1,"1,356",胡說,Nonsense,Hakka_1,亂嗑,lɔn53>55kʰap31,lon4 kap5 ,OK,
1357_Hakka_1,"1,357",招待,Entertain,Hakka_1,招呼,tsau13fu13,zau1 fu1 ,OK,
1358_Hakka_1,"1,358",叩頭,Kowtow,Hakka_1,拜,pai53,bai4 ,OK,
1359_Hakka_1,"1,359",作揖,bow with hands folded in front,Hakka_1,唱惹,tsʰɔŋ53ja13,cong4 ya1 ,OK,
1360_Hakka_1,"1,360",風光,Proudhearted,Hakka_1,威風,vui13fuŋ13,vui1 fung1 ,OK,
1361_Hakka_1,"1,361",擺闊,Flaunt one’s wealth,Hakka_1,擺面子,pai31miɛn53>55tsu31,bai3 mien4 zu3 ,OK,
1362_Hakka_1,"1,362",充好漢,pose as a hero,Hakka_1,充好漢,tsʰuŋ13>35hau31hɔn53,cung1 hau3 hon4 ,OK,
1363_Hakka_1,"1,363",丟臉,Lose face,Hakka_1,見笑,kiɛn53siau53,gien4 siau4 ,OK,
1364_Hakka_1,"1,364",受累,Got involved in a trouble,Hakka_1,連累,liɛn11lui53,lien2 lui4 ,OK,
1365_Hakka_1,"1,365",難為你,Make someone into trouble,Hakka_1,難為你,lan11vui11ȵi11,lan2 vui2 ngi2 ,OK,
